id,datetime,latitude,longitude,magnitude,location,location-broad
10762,20/07/2022 23:06,14.7757,147.103,40,Northern Mariana Islands,Oceania
10763,20/07/2022 23:50,37.5165,142.0377,42,Japan,Asia
10764,21/07/2022 00:44,36.7595,-98.06716667,6,Oklahoma,North America
10765,21/07/2022 01:34,51.4625,-178.4542,32,Alaska,North America
10766,21/07/2022 01:55,19.46733333,-155.6083333,7,Hawaii,North America
10767,21/07/2022 02:01,11.2729,125.431,50,Philippines,Asia
10768,21/07/2022 03:10,44.3485,-115.203,11,Idaho,North America
10769,21/07/2022 03:28,-5.8254,101.8042,40,Indonesia,Asia
10770,21/07/2022 03:36,17.872,-66.87266667,10,Puerto Rico,Central America
10771,21/07/2022 03:50,38.6962,-116.053,6,Nevada,North America
10772,21/07/2022 03:52,46.9834,-66.5439,32,Canada,North America
10773,21/07/2022 04:14,24.3566,103.1953,36,China,Asia
10774,21/07/2022 04:46,17.95783333,-66.90816667,8,Puerto Rico,Central America
10775,21/07/2022 04:58,32.8365,-115.6271667,6,California,North America
10776,21/07/2022 05:03,39.4343333,-110.3098333,6,Utah,North America
10777,21/07/2022 05:22,44.5246667,-114.6798333,6,Idaho,North America
10778,21/07/2022 05:43,31.67759682,-104.420232,15,New Mexico,North America
10779,21/07/2022 05:43,31.66187759,-104.4340816,15,New Mexico,North America
10780,21/07/2022 05:48,31.67828438,-104.4205075,18,New Mexico,North America
10781,21/07/2022 06:00,31.68242764,-104.419469,18,New Mexico,North America
10782,21/07/2022 06:44,34.0306667,-117.2221667,6,California,North America
10783,21/07/2022 06:50,19.17533302,-155.4783325,6,Hawaii,North America
10784,21/07/2022 06:51,55.8935,163.3777,47,Russia,Europe
10785,21/07/2022 07:25,28.97003174,-97.9877068,9,Texas,North America
10786,21/07/2022 07:36,31.65318824,-104.3928273,18,New Mexico,North America
10787,21/07/2022 07:46,19.48616667,-155.6525,8,Hawaii,North America
10788,21/07/2022 07:55,20.91066667,-156.2448333,9,Hawaii,North America
10789,21/07/2022 08:35,-45.1066,-76.2207,40,Chile,South America
10790,21/07/2022 08:44,51.582,-175.7934,26,Alaska,North America
10791,21/07/2022 08:45,40.2226667,-124.1021667,5,California,North America
10792,21/07/2022 08:45,40.2261667,-124.101,5,California,North America
10793,21/07/2022 09:21,19.9865,-155.5691667,9,Hawaii,North America
10794,21/07/2022 09:31,31.90010607,-103.9198979,11,Texas,North America
10795,21/07/2022 09:44,37.4838,141.7408,53,Japan,Asia
10796,21/07/2022 09:46,-21.72,169.309,58,New Caledonia,Oceania
10797,21/07/2022 11:09,38.6986,-116.0724,11,Nevada,North America
10798,21/07/2022 11:11,19.23116684,-155.3848267,7,Hawaii,North America
10799,21/07/2022 11:11,19.15800095,-155.4624939,8,Hawaii,North America
10800,21/07/2022 11:17,19.37533333,-155.4108333,8,Hawaii,North America
10801,21/07/2022 11:21,19.23233414,-155.3804932,6,Hawaii,North America
10802,21/07/2022 12:16,19.23666573,-155.3800049,8,Hawaii,North America
10803,21/07/2022 12:34,31.68864073,-104.4181803,7,New Mexico,North America
10804,21/07/2022 12:44,18.86283333,-155.2088333,12,Hawaii,North America
10805,21/07/2022 13:35,31.68011905,-104.4210628,53,New Mexico,North America
10806,21/07/2022 13:43,56.3457,-149.2655,19,Alaska,North America
10807,21/07/2022 13:46,19.22316742,-155.4373322,6,Hawaii,North America
10808,21/07/2022 13:51,19.16583252,-155.4694977,9,Hawaii,North America
10809,21/07/2022 13:54,61.2834,-151.2819,32,Alaska,North America
10810,21/07/2022 14:20,31.67130457,-104.3986414,32,New Mexico,North America
10811,21/07/2022 14:32,-2.6876,128.5914,53,Indonesia,Asia
10812,21/07/2022 14:41,31.66668085,-104.4029061,14,New Mexico,North America
10813,21/07/2022 15:44,40.1473,27.3661,38,Turkey,Europe
10814,21/07/2022 15:49,19.19149971,-155.3856659,7,Hawaii,North America
10815,21/07/2022 15:49,38.6523,-116.1385,6,Nevada,North America
10816,21/07/2022 16:39,31.59977304,-103.9913518,14,Texas,North America
10817,21/07/2022 16:40,21.1141,99.8505,50,Myanmar,Asia
10818,21/07/2022 16:47,31.67750347,-104.3995047,11,New Mexico,North America
10819,21/07/2022 16:57,35.72,-117.5635,7,California,North America
10820,21/07/2022 17:07,21.1514,99.8825,84,Myanmar,Asia
10821,21/07/2022 17:14,17.9355,-66.837,7,Puerto Rico,Central America
10822,21/07/2022 17:46,31.61908995,-103.9871371,9,Texas,North America
10823,21/07/2022 17:48,38.6598,-116.1136,7,Nevada,North America
10824,21/07/2022 17:52,17.967,-67.07983333,7,Puerto Rico,Central America
10825,21/07/2022 18:28,19.854,-67.58066667,21,Puerto Rico,Central America
10826,21/07/2022 18:33,36.1936667,-117.8168333,7,California,North America
10827,21/07/2022 18:42,19.9511,145.0438,28,Northern Mariana Islands,Oceania
10828,21/07/2022 19:03,-1.7943,129.0484,36,Indonesia,Asia
10829,21/07/2022 19:05,51.319,179.4661,30,Alaska,North America
10830,21/07/2022 19:13,26.8253,126.3567,36,Japan,Asia
10831,21/07/2022 19:24,31.68367427,-104.404675,7,New Mexico,North America
10832,21/07/2022 19:31,2.7441,128.4402,40,Indonesia,Asia
10833,21/07/2022 19:51,31.65351472,-104.3016041,6,New Mexico,North America
10834,21/07/2022 20:00,21.192,99.9666,40,Myanmar,Asia
10835,21/07/2022 20:04,19.11966705,-155.4225006,8,Hawaii,North America
10836,21/07/2022 20:24,17.95533333,-67.09516667,7,Puerto Rico,Central America
10837,21/07/2022 20:26,19.16566658,-155.4846649,7,Hawaii,North America
10838,21/07/2022 20:46,48.856,-112.5138333,8,Montana,North America
10839,21/07/2022 21:41,0.291,98.3067,53,Indonesia,Asia
10840,21/07/2022 22:00,66.3344,-157.2738,6,Alaska,North America
10841,21/07/2022 22:03,51.5346,-178.3918,18,Alaska,North America
10842,21/07/2022 22:09,18.86116667,-155.2151667,8,Hawaii,North America
10843,21/07/2022 22:22,21.1468,99.9054,55,Myanmar,Asia
10844,21/07/2022 22:52,60.1664,-153.2752,32,Alaska,North America
10845,21/07/2022 23:51,19.17283249,-155.4923401,6,Hawaii,North America
10846,21/07/2022 23:56,-5.2654,151.8844,40,Papua New Guinea,Oceania
10847,22/07/2022 00:11,36.189,-117.8156667,16,California,North America
10848,22/07/2022 01:44,19.18716621,-155.4861603,5,Hawaii,North America
10849,22/07/2022 01:58,38.6943,-116.0865,6,Nevada,North America
10850,22/07/2022 02:02,61.893,-149.6242,9,Alaska,North America
10851,22/07/2022 02:11,44.5317,-114.6391,13,Idaho,North America
10852,22/07/2022 02:18,19.18266678,-155.4745026,7,Hawaii,North America
10853,22/07/2022 02:40,31.61691788,-104.1326528,6,Texas,North America
10854,22/07/2022 02:41,36.1928333,-117.816,12,California,North America
10855,22/07/2022 02:42,36.75933333,-98.067,6,Oklahoma,North America
10856,22/07/2022 02:51,17.98616667,-66.83766667,9,Puerto Rico,Central America
10857,22/07/2022 03:01,40.6456,141.3442,61,Japan,Asia
10858,22/07/2022 03:04,19.19949913,-155.3698273,6,Hawaii,North America
10859,22/07/2022 03:13,36.192,-117.8121667,7,California,North America
10860,22/07/2022 03:28,60.7068,-151.6658,7,Alaska,North America
10861,22/07/2022 03:30,19.19300079,-155.4686737,7,Hawaii,North America
10862,22/07/2022 03:45,19.20916748,-155.4648285,7,Hawaii,North America
10863,22/07/2022 04:24,-24.0062,-66.8996,40,Argentina,South America
10864,22/07/2022 04:42,6.7709,-73.067,34,Colombia,South America
10865,22/07/2022 04:45,45.001,-123.848,6,Oregon,North America
10866,22/07/2022 04:59,44.3605,-115.1968333,6,Idaho,North America
10867,22/07/2022 05:36,17.9445,-67.03316667,8,Puerto Rico,Central America
10868,22/07/2022 05:43,56.3792,-155.1743,32,Alaska,North America
10869,22/07/2022 06:21,17.95933333,-66.9585,7,Puerto Rico,Central America
10870,22/07/2022 07:15,31.60048117,-103.9857073,18,Texas,North America
10871,22/07/2022 07:37,33.19244385,-100.8716416,16,Texas,North America
10872,22/07/2022 07:50,40.6936667,-123.9583333,6,California,North America
10873,22/07/2022 07:56,31.59978378,-103.9881246,8,Texas,North America
10874,22/07/2022 07:57,-0.9643,-80.3564,53,Ecuador,South America
10875,22/07/2022 08:18,-7.1916,155.9916,50,Papua New Guinea,Oceania
10876,22/07/2022 08:37,31.670215,-104.4244703,8,New Mexico,North America
10877,22/07/2022 08:39,-0.9744,-80.4004,42,Ecuador,South America
10878,22/07/2022 08:41,18.59466667,-65.85016667,18,Puerto Rico,Central America
10879,22/07/2022 08:44,-11.4664,34.7666,34,Tanzania,Africa
10880,22/07/2022 08:56,31.64016542,-104.3052648,8,New Mexico,North America
10881,22/07/2022 09:12,31.7204167,-104.5972885,9,New Mexico,North America
10882,22/07/2022 09:23,35.3087,25.2472,34,Greece,Europe
10883,22/07/2022 09:33,51.715,-179.9938,9,Alaska,North America
10884,22/07/2022 09:51,-24.1026,-67.0858,34,Argentina,South America
10885,22/07/2022 10:10,38.0796667,-118.917,8,California,North America
10886,22/07/2022 11:17,13.5612,120.8161,38,Philippines,Asia
10887,22/07/2022 11:31,-20.042,169.2669,70,Vanuatu,Oceania
10888,22/07/2022 12:29,17.97166667,-67.0605,7,Puerto Rico,Central America
10889,22/07/2022 12:35,40.2861667,-124.6531667,10,California,North America
10890,22/07/2022 12:49,40.1931667,-121.0793333,6,California,North America
10891,22/07/2022 13:34,31.71689843,-104.3085718,10,New Mexico,North America
10892,22/07/2022 13:39,18.03966667,-66.7485,9,Puerto Rico,Central America
10893,22/07/2022 14:03,-18.0129,-179.2878,40,Fiji,Oceania
10894,22/07/2022 15:44,31.73925099,-104.1140122,7,Texas,North America
10895,22/07/2022 16:01,-17.3962,-173.5705,50,Tonga,Oceania
10896,22/07/2022 16:10,18.84683333,-155.2248333,8,Hawaii,North America
10897,22/07/2022 16:32,61.7739,-150.8356,32,Alaska,North America
10898,22/07/2022 16:47,19.20116615,-155.3968353,7,Hawaii,North America
10899,22/07/2022 17:57,19.19449997,-155.3863373,6,Hawaii,North America
10900,22/07/2022 18:18,27.1165,53.228,40,Iran,Middle East
10901,22/07/2022 18:26,-26.8964,26.7744,28,South Africa,Africa
10902,22/07/2022 18:33,69.525,-144.5802,7,Alaska,North America
10903,22/07/2022 19:06,18.85783333,-155.2201667,11,Hawaii,North America
10904,22/07/2022 19:12,52.2982,-174.1011,14,Alaska,North America
10905,22/07/2022 19:27,35.507,-118.3931667,7,California,North America
10906,22/07/2022 20:15,36.3036667,-89.4701667,9,Tennessee,North America
10907,22/07/2022 20:40,51.74683333,179.969,11,Alaska,North America
10908,22/07/2022 21:05,11.8343,144.4361,47,Guam,Oceania
10909,22/07/2022 21:07,11.7342,144.4198,50,Guam,Oceania
10910,22/07/2022 21:24,39.5805,-123.4493333,7,California,North America
10911,22/07/2022 21:45,18.3058,-68.1048,37,Dominican Republic,Central America
10912,22/07/2022 22:12,19.48266667,-155.5948333,8,Hawaii,North America
10913,22/07/2022 22:15,38.7928333,-122.7618333,10,California,North America
10914,22/07/2022 22:29,19.19133377,-155.3894958,7,Hawaii,North America
10915,22/07/2022 22:29,-7.1001,103.5471,36,Indonesia,Asia
10916,22/07/2022 23:13,19.072,-67.3283,22,Puerto Rico,Central America
10917,22/07/2022 23:23,38.8268333,-122.8121667,6,California,North America
10918,22/07/2022 23:51,62.6263,-143.3255,8,Alaska,North America
10919,23/07/2022 00:14,33.4808333,-116.3893333,6,California,North America
10920,23/07/2022 00:43,19.19166667,-155.265,12,Hawaii,North America
10921,23/07/2022 01:03,37.5493333,-118.8741667,8,California,North America
10922,23/07/2022 01:04,17.9733,-67.0676,18,Puerto Rico,Central America
10923,23/07/2022 01:15,18.07883333,-66.15033333,6,Puerto Rico,Central America
10924,23/07/2022 01:17,19.24166667,-155.1566667,11,Hawaii,North America
10925,23/07/2022 01:19,58.0922,-153.4429,19,Alaska,North America
10926,23/07/2022 01:41,39.4656667,-121.4761667,37,California,North America
10927,23/07/2022 01:52,19.5925,-63.847,38,U.S. Virgin Islands,Central America
10928,23/07/2022 02:34,10.383,125.2445,34,Philippines,Asia
10929,23/07/2022 02:47,36.0743333,-120.163,20,California,North America
10930,23/07/2022 03:23,57.3149,-155.9393,10,Alaska,North America
10931,23/07/2022 04:40,19.2358,-64.7836,26,U.S. Virgin Islands,Central America
10932,23/07/2022 05:35,19.5296,-63.7608,34,Anguilla,Central America
10933,23/07/2022 06:03,-17.9181,168.5264,32,Vanuatu,Oceania
10934,23/07/2022 06:09,-7.59,122.4059,67,Indonesia,Asia
10935,23/07/2022 06:09,38.6609,-116.0944,32,Nevada,North America
10936,23/07/2022 06:10,18.02116667,-66.7645,12,Puerto Rico,Central America
10937,23/07/2022 06:27,19.16283417,-155.4921722,6,Hawaii,North America
10938,23/07/2022 06:31,-7.578,122.3461,32,Indonesia,Asia
10939,23/07/2022 06:34,-7.5851,122.3931,42,Indonesia,Asia
10940,23/07/2022 06:35,19.087,-67.25166667,20,Puerto Rico,Central America
10941,23/07/2022 06:45,-7.584,122.3242,47,Indonesia,Asia
10942,23/07/2022 07:30,19.4196,-68.8483,35,Dominican Republic,Central America
10943,23/07/2022 07:35,-7.5885,122.3837,67,Indonesia,Asia
10944,23/07/2022 07:37,19.21199989,-155.4259949,7,Hawaii,North America
10945,23/07/2022 07:43,36.0895,-120.1446667,7,California,North America
10946,23/07/2022 08:32,38.7038,-116.0904,6,Nevada,North America
10947,23/07/2022 08:53,17.9575,-66.97016667,11,Puerto Rico,Central America
10948,23/07/2022 10:36,56.2925,-149.1991,14,Alaska,North America
10949,23/07/2022 11:51,62.9679,-150.7441,9,Alaska,North America
10950,23/07/2022 12:18,17.95616667,-66.9785,7,Puerto Rico,Central America
10951,23/07/2022 12:22,36.5913333,-121.195,11,California,North America
10952,23/07/2022 12:26,61.4799,-149.9057,15,Alaska,North America
10953,23/07/2022 13:04,18.5903,-67.6106,34,Puerto Rico,Central America
10954,23/07/2022 13:49,-6.3407,127.9557,36,Timor Leste,Oceania
10955,23/07/2022 14:44,18.58633333,-67.68883333,19,Puerto Rico,Central America
10956,23/07/2022 15:02,31.61490756,-104.11946,8,Texas,North America
10957,23/07/2022 15:17,36.0736667,-120.1548333,6,California,North America
10958,23/07/2022 15:29,0.5859,100.0049,40,Indonesia,Asia
10959,23/07/2022 15:30,17.94483333,-65.42266667,12,Puerto Rico,Central America
10960,23/07/2022 16:07,26.9092,55.2149,67,Iran,Middle East
10961,23/07/2022 16:09,26.9956,55.3766,74,Iran,Middle East
10962,23/07/2022 16:35,44.4675,-115.2203333,6,Idaho,North America
10963,23/07/2022 16:42,42.5402,-111.683,10,Idaho,North America
10964,23/07/2022 18:05,42.5558333,-111.7356667,6,Idaho,North America
10965,23/07/2022 18:40,18.8283329,-155.2310028,9,Hawaii,North America
10966,23/07/2022 18:44,19.221,-67.69066667,18,Puerto Rico,Central America
10967,23/07/2022 18:47,31.55632374,-104.1161523,21,Texas,North America
10968,23/07/2022 20:18,19.17300034,-155.4588318,6,Hawaii,North America
10969,23/07/2022 20:46,28.4195,54.089,40,Iran,Middle East
10970,23/07/2022 20:47,39.2197,71.5863,38,Tajikistan,Middle East
10971,23/07/2022 20:53,60.3008,-153.6155,19,Alaska,North America
10972,23/07/2022 21:15,49.3775,-120.5096667,61,Canada,North America
10973,23/07/2022 21:32,31.63354989,-103.9923151,6,Texas,North America
10974,23/07/2022 21:42,-19.5305,-69.8546,32,Chile,South America
10975,23/07/2022 21:42,57.8079,-153.6066,8,Alaska,North America
10976,23/07/2022 22:05,19.20350075,-155.4591675,6,Hawaii,North America
10977,24/07/2022 00:32,23.2183,121.4516,53,Taiwan,Asia
10978,24/07/2022 01:09,31.68031823,-104.4256407,32,New Mexico,North America
10979,24/07/2022 01:19,17.926,-66.842,7,Puerto Rico,Central America
10980,24/07/2022 02:06,-24.3359,-67.24,40,Argentina,South America
10981,24/07/2022 02:45,-24.2772,-67.3497,38,Argentina,South America
10982,24/07/2022 02:46,19.50683333,-155.6663333,5,Hawaii,North America
10983,24/07/2022 02:54,17.88816667,-66.7015,7,Puerto Rico,Central America
10984,24/07/2022 03:08,19.11033249,-155.4154968,32,Hawaii,North America
10985,24/07/2022 03:13,18.1625,-67.7706,18,Puerto Rico,Central America
10986,24/07/2022 03:30,19.20166588,-155.3865051,8,Hawaii,North America
10987,24/07/2022 05:17,-14.5068,-76.4784,36,Peru,South America
10988,24/07/2022 06:06,18.02533333,-66.78083333,15,Puerto Rico,Central America
10989,24/07/2022 06:46,0.4873,126.3448,64,Indonesia,Asia
10990,24/07/2022 08:09,19.23450089,-155.3760071,5,Hawaii,North America
10991,24/07/2022 08:17,-8.9922,-71.3363,38,Brazil,South America
10992,24/07/2022 08:43,45.46316667,-122.9331667,13,Oregon,North America
10993,24/07/2022 08:43,31.60347113,-103.984914,9,Texas,North America
10994,24/07/2022 09:59,18.5073,-67.851,29,Dominican Republic,Central America
10995,24/07/2022 10:33,45.4736,16.1876,32,Croatia,Europe
10996,24/07/2022 10:33,31.67776641,-104.3943928,11,New Mexico,North America
10997,24/07/2022 11:40,38.3433333,-119.5555,6,California,North America
10998,24/07/2022 11:47,19.22900009,-155.3760071,6,Hawaii,North America
10999,24/07/2022 12:17,31.59889254,-104.5023425,7,New Mexico,North America
11000,24/07/2022 12:37,19.24083328,-155.3976593,8,Hawaii,North America
11001,24/07/2022 12:43,-7.6836,122.3585,42,Indonesia,Asia
11002,24/07/2022 12:48,50.5652,-173.9969,40,Alaska,North America
11003,24/07/2022 13:06,-30.7342,-178.2441,42,New Zealand,Oceania
11004,24/07/2022 13:11,21.1527,99.998,45,Myanmar,Asia
11005,24/07/2022 13:22,19.24650002,-155.39534,7,Hawaii,North America
11006,24/07/2022 13:23,64.6655,-17.8621,40,Iceland,Europe
11007,24/07/2022 13:45,64.613,-17.6993,50,Iceland,Europe
11008,24/07/2022 14:00,31.68887204,-104.3826472,14,New Mexico,North America
11009,24/07/2022 14:05,11.7334,125.7021,40,Philippines,Asia
11010,24/07/2022 14:19,19.59383333,-155.2065,12,Hawaii,North America
11011,24/07/2022 14:21,-16.8787,130.0865,38,Australia,Oceania
11012,24/07/2022 15:17,-4.9718,144.1999,36,Papua New Guinea,Oceania
11013,24/07/2022 16:32,19.21633339,-155.4694977,7,Hawaii,North America
11014,24/07/2022 16:32,19.11633301,-155.423172,6,Hawaii,North America
11015,24/07/2022 17:25,-7.0406,125.279,40,Timor Leste,Oceania
11016,24/07/2022 18:11,-5.5444,149.7905,40,Papua New Guinea,Oceania
11017,24/07/2022 19:06,57.3576,-156.1846,11,Alaska,North America
11018,24/07/2022 19:12,11.9485,125.9598,40,Philippines,Asia
11019,24/07/2022 19:30,-14.8616,167.4238,55,Vanuatu,Oceania
11020,24/07/2022 19:31,17.979,-66.82616667,8,Puerto Rico,Central America
11021,24/07/2022 19:45,19.14233398,-155.3681641,8,Hawaii,North America
11022,24/07/2022 20:16,19.19583321,-155.4669952,8,Hawaii,North America
11023,24/07/2022 20:32,31.75264585,-104.5901049,6,New Mexico,North America
11024,24/07/2022 20:35,66.3216,-154.29,8,Alaska,North America
11025,24/07/2022 21:29,54.2535,-169.4133,30,Alaska,North America
11026,24/07/2022 21:45,11.7407,125.6791,47,Philippines,Asia
11027,24/07/2022 21:49,23.558,145.6751,40,Japan,Asia
11028,24/07/2022 22:29,19.19866753,-155.3856659,5,Hawaii,North America
11029,24/07/2022 22:39,31.63566395,-104.3660346,15,New Mexico,North America
11030,24/07/2022 23:01,0.3841,122.6018,38,Indonesia,Asia
11031,24/07/2022 23:23,31.60898876,-104.3690319,7,New Mexico,North America
11032,24/07/2022 23:36,18.87783333,-155.2413333,8,Hawaii,North America
11033,25/07/2022 00:00,31.63379197,-104.3713993,6,New Mexico,North America
11034,25/07/2022 00:15,54.76166667,-164.1,8,Alaska,North America
11035,25/07/2022 00:22,27.8961,85.5825,38,Nepal,Asia
11036,25/07/2022 00:37,-7.0059,129.5245,40,Indonesia,Asia
11037,25/07/2022 00:42,34.166,-80.7118333,8,South Carolina,North America
11038,25/07/2022 00:57,18.00716667,-66.83533333,11,Puerto Rico,Central America
11039,25/07/2022 01:20,18.4548,-66.4678,26,Puerto Rico,Central America
11040,25/07/2022 01:37,26.8898,55.2773,34,Iran,Middle East
11041,25/07/2022 01:56,40.2751667,-123.8211667,8,California,North America
11042,25/07/2022 02:12,19.19366646,-155.4698334,7,Hawaii,North America
11043,25/07/2022 02:43,31.67317769,-104.393275,8,New Mexico,North America
11044,25/07/2022 03:58,10.2577,-62.1716,40,Venezuela,South America
11045,25/07/2022 04:39,17.0308,147.2512,45,Northern Mariana Islands,Oceania
11046,25/07/2022 05:13,-19.8893,-177.1426,42,Tonga,Oceania
11047,25/07/2022 05:27,42.6331667,-111.2225,7,Wyoming,North America
11048,25/07/2022 05:46,44.7133,148.4255,45,Russia,Europe
11049,25/07/2022 06:03,19.43116667,-155.6203333,7,Hawaii,North America
11050,25/07/2022 06:18,32.38677979,-101.6154964,19,Texas,North America
11051,25/07/2022 06:26,36.0743333,-120.1646667,6,California,North America
11052,25/07/2022 06:27,59.5691,-153.0099,7,Alaska,North America
11053,25/07/2022 06:41,17.93866667,-66.84866667,9,Puerto Rico,Central America
11054,25/07/2022 06:51,64.3591,-147.5812,6,Alaska,North America
11055,25/07/2022 07:01,34.1668333,-80.7096667,6,South Carolina,North America
11056,25/07/2022 07:13,-7.0324,117.3198,38,Indonesia,Asia
11057,25/07/2022 08:37,19.17616653,-155.4803314,5,Hawaii,North America
11058,25/07/2022 08:44,63.286,-167.0926,22,Alaska,North America
11059,25/07/2022 08:58,35.7241667,-121.0738333,9,California,North America
11060,25/07/2022 09:13,43.9345,148.8841,45,Russia,Europe
11061,25/07/2022 09:28,17.98116667,-66.83216667,8,Puerto Rico,Central America
11062,25/07/2022 09:31,-15.5743,-174.7152,40,Tonga,Oceania
11063,25/07/2022 09:34,17.96633333,-66.83816667,6,Puerto Rico,Central America
11064,25/07/2022 10:42,-20.0973,-68.9038,42,Chile,South America
11065,25/07/2022 10:56,32.46459961,-102.0260099,8,Texas,North America
11066,25/07/2022 11:33,-11.1803,166.5958,38,Solomon Islands,Oceania
11067,25/07/2022 11:36,58.896,-154.3782,9,Alaska,North America
11068,25/07/2022 11:58,27.792,142.817,40,Japan,Asia
11069,25/07/2022 12:25,31.67389153,-104.4245044,7,New Mexico,North America
11070,25/07/2022 12:40,38.7079,-116.0572,10,Nevada,North America
11071,25/07/2022 12:45,38.6919,-116.118,10,Nevada,North America
11072,25/07/2022 13:17,17.974,-66.936,7,Puerto Rico,Central America
11073,25/07/2022 13:21,53.1051,-172.5527,36,Alaska,North America
11074,25/07/2022 13:33,0.6778,-77.8299,77,Ecuador,South America
11075,25/07/2022 13:39,28.1769,55.291,45,Iran,Middle East
11076,25/07/2022 13:56,71.5268,-3.1347,42,Svalbard and Jan Mayen,Europe
11077,25/07/2022 14:28,31.67708575,-104.3930408,8,New Mexico,North America
11078,25/07/2022 14:41,26.7016,126.4579,58,Japan,Asia
11079,25/07/2022 14:44,37.577,-118.8676667,6,California,North America
11080,25/07/2022 14:44,26.7772,126.42,58,Japan,Asia
11081,25/07/2022 15:16,61.6189,-150.7193,6,Alaska,North America
11082,25/07/2022 15:41,19.058,-66.48666667,15,Puerto Rico,Central America
11083,25/07/2022 15:55,26.8543,55.1598,50,Iran,Middle East
11084,25/07/2022 17:11,63.0678,-150.7757,22,Alaska,North America
11085,25/07/2022 18:08,56.9923,-155.7634,8,Alaska,North America
11086,25/07/2022 18:09,35.7806667,-83.963,7,Tennessee,North America
11087,25/07/2022 18:54,51.9346,174.9043,22,Alaska,North America
11088,25/07/2022 19:32,44.3898333,-115.2063333,6,Idaho,North America
11089,25/07/2022 19:34,40.2172,141.4205,38,Japan,Asia
11090,25/07/2022 19:45,19.21366692,-155.4208374,6,Hawaii,North America
11091,25/07/2022 19:46,57.6355,-153.8239,8,Alaska,North America
11092,25/07/2022 20:27,17.9845,-66.9035,5,Puerto Rico,Central America
11093,25/07/2022 20:54,31.67206767,-104.4223342,9,New Mexico,North America
11094,25/07/2022 20:59,61.4088,-150.0895,32,Alaska,North America
11095,25/07/2022 21:36,-45.0474,169.2465,19,New Zealand,Oceania
11096,25/07/2022 21:39,31.67989824,-104.4197149,32,New Mexico,North America
11097,25/07/2022 23:13,31.6695081,-104.3921656,9,New Mexico,North America
11098,26/07/2022 00:02,18.8405,-155.2253333,12,Hawaii,North America
11099,26/07/2022 00:25,33.2218333,-116.013,6,California,North America
11100,26/07/2022 01:40,37.9998,-117.9558,13,Nevada,North America
11101,26/07/2022 02:13,27.9932,142.901,50,Japan,Asia
11102,26/07/2022 02:19,19.20083427,-155.4728394,7,Hawaii,North America
11103,26/07/2022 03:12,34.644,80.2097,36,India,Asia
11104,26/07/2022 03:38,17.9575,-66.868,6,Puerto Rico,Central America
11105,26/07/2022 03:53,-15.6731,-175.3488,36,Tonga,Oceania
11106,26/07/2022 04:19,2.8564,126.7207,45,Indonesia,Asia
11107,26/07/2022 05:15,19.16516685,-155.4734955,7,Hawaii,North America
11108,26/07/2022 05:17,51.7425,179.9801667,6,Alaska,North America
11109,26/07/2022 05:19,17.90116667,-66.87433333,6,Puerto Rico,Central America
11110,26/07/2022 05:24,17.6362,145.6851,36,Northern Mariana Islands,Oceania
11111,26/07/2022 05:46,51.6928,-131.1816,50,Canada,North America
11112,26/07/2022 05:56,19.45916667,-155.601,7,Hawaii,North America
11113,26/07/2022 06:11,37.3781,37.0404,32,Turkey,Europe
11114,26/07/2022 06:24,19.23933411,-155.3911591,6,Hawaii,North America
11115,26/07/2022 06:38,12.4764,-87.9659,36,Nicaragua,Central America
11116,26/07/2022 06:38,19.25083333,-155.4008333,18,Hawaii,North America
11117,26/07/2022 07:01,18.8081665,-156.9043274,32,Hawaii,North America
11118,26/07/2022 07:06,63.2454,-145.124,8,Alaska,North America
11119,26/07/2022 08:21,19.1708,-64.633,27,U.S. Virgin Islands,Central America
11120,26/07/2022 09:01,58.757,-152.8895,7,Alaska,North America
11121,26/07/2022 10:24,0.5659,-77.9611,40,Ecuador,South America
11122,26/07/2022 10:30,-37.8314,178.6579,55,New Zealand,Oceania
11123,26/07/2022 10:42,38.8266667,-122.797,7,California,North America
11124,26/07/2022 10:47,-6.1205,147.8845,53,Papua New Guinea,Oceania
11125,26/07/2022 11:13,28.4614,138.4832,40,Japan,Asia
11126,26/07/2022 12:04,39.979,-98.1645,24,Nebraska,North America
11127,26/07/2022 12:28,21.0611,99.8857,34,Myanmar,Asia
11128,26/07/2022 13:09,-24.3307,-67.2506,36,Argentina,South America
11129,26/07/2022 13:28,21.0705,99.9208,38,Myanmar,Asia
11130,26/07/2022 13:42,43.3326,-110.8498,7,Wyoming,North America
11131,26/07/2022 14:00,51.1173,-179.6041,32,Alaska,North America
11132,26/07/2022 14:05,31.67872714,-104.3879411,8,New Mexico,North America
11133,26/07/2022 14:05,31.66881307,-104.3566319,16,New Mexico,North America
11134,26/07/2022 14:24,23.4461,143.3519,40,Japan,Asia
11135,26/07/2022 14:30,18.02516667,-66.77066667,12,Puerto Rico,Central America
11136,26/07/2022 14:46,42.7706,-127.7364,14,Oregon,North America
11137,26/07/2022 15:13,23.5693,93.2709,45,India,Asia
11138,26/07/2022 15:34,40.1552,141.8917,40,Japan,Asia
11139,26/07/2022 16:11,19.1704998,-155.4985046,7,Hawaii,North America
11140,26/07/2022 16:11,31.70643007,-104.2907167,8,New Mexico,North America
11141,26/07/2022 16:46,41.7777,82.4286,36,China,Asia
11142,26/07/2022 17:10,49.38516667,-120.5043333,49,Canada,North America
11143,26/07/2022 17:54,55.9111,-149.9463,16,Alaska,North America
